Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
111,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
112,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
113,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
114,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
115,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
116,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
117,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
118,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
119,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
120,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
